time,latitude,longitude,elevation,distance,heart_rate
2025-07-27 13:52:08,37.80733,-122.471958,35.2,9990.6,148
2025-07-27 13:52:09,37.807335,-122.471973,35.4,9992.2,148
2025-07-27 13:52:10,37.80736,-122.472,35.0,9995.1,148
2025-07-27 13:52:11,37.807366,-122.47201,35.8,9998.0,149
2025-07-27 13:52:12,37.807388,-122.472041,35.6,10000.0,149
2025-07-27 13:52:13,37.807394,-122.472056,35.6,10002.0,150
2025-07-27 13:52:14,37.8074,-122.47207,35.8,10004.0,150
2025-07-27 13:52:15,37.807422,-122.472092,36.0,10006.8,150
2025-07-27 13:52:16,37.807425,-122.472105,36.2,10009.5,150
2025-07-27 13:52:17,37.807445,-122.472135,36.2,10011.3,150
2025-07-27 13:52:18,37.807451,-122.472147,36.2,10013.2,150
2025-07-27 13:52:19,37.807457,-122.472159,35.8,10015.0,150
2025-07-27 13:52:20,37.807463,-122.472215,36.2,10016.8,150
2025-07-27 13:52:21,37.80747,-122.472228,35.6,10018.6,150
2025-07-27 13:52:22,37.807476,-122.472242,35.6,10020.4,150
2025-07-27 13:52:23,37.807485,-122.472276,35.6,10023.3,150
2025-07-27 13:52:24,37.807484,-122.47229,35.6,10026.1,150
2025-07-27 13:52:25,37.807509,-122.472313,36.4,10027.8,150
2025-07-27 13:52:26,37.80752,-122.472324,36.6,10029.5,150
2025-07-27 13:52:27,37.807532,-122.472334,36.6,10031.2,150
2025-07-27 13:52:28,37.807541,-122.472359,36.6,10033.8,150
2025-07-27 13:52:29,37.807548,-122.472366,37.0,10036.4,152
2025-07-27 13:52:30,37.807579,-122.472396,36.4,10038.4,152
2025-07-27 13:52:31,37.807592,-122.472404,36.0,10040.4,152
2025-07-27 13:52:32,37.807604,-122.472412,35.6,10042.4,152
2025-07-27 13:52:33,37.807635,-122.472442,35.8,10044.3,152
2025-07-27 13:52:34,37.807638,-122.472465,35.6,10046.1,152
2025-07-27 13:52:35,37.807642,-122.472489,35.6,10048.0,151
2025-07-27 13:52:36,37.807659,-122.472518,35.2,10051.1,151
2025-07-27 13:52:37,37.807666,-122.47253,35.2,10054.2,151
2025-07-27 13:52:38,37.807688,-122.47257,35.0,10056.3,151
2025-07-27 13:52:39,37.807698,-122.472588,34.6,10058.4,151
2025-07-27 13:52:40,37.807708,-122.472607,34.6,10060.5,151
2025-07-27 13:52:41,37.807738,-122.472634,34.6,10064.0,151
2025-07-27 13:52:42,37.807749,-122.472643,34.2,10067.5,151
2025-07-27 13:52:43,37.807759,-122.472698,35.0,10069.7,151
2025-07-27 13:52:44,37.807764,-122.47272,33.8,10071.9,151
2025-07-27 13:52:45,37.807769,-122.472742,34.8,10074.1,151
2025-07-27 13:52:46,37.807785,-122.472781,34.4,10077.9,153
2025-07-27 13:52:47,37.807788,-122.472797,34.6,10081.6,153
2025-07-27 13:52:48,37.807794,-122.472853,34.4,10084.0,153
2025-07-27 13:52:49,37.807797,-122.472873,34.4,10086.5,153
2025-07-27 13:52:50,37.807799,-122.472894,34.6,10088.9,155
2025-07-27 13:52:51,37.807791,-122.472944,34.8,10091.1,155
2025-07-27 13:52:52,37.807794,-122.472961,35.4,10093.4,155
2025-07-27 13:52:53,37.807796,-122.472979,36.0,10095.6,157
2025-07-27 13:52:54,37.807798,-122.473018,36.2,10099.2,157
2025-07-27 13:52:55,37.807797,-122.473029,36.2,10102.7,157
2025-07-27 13:52:56,37.807792,-122.473073,36.8,10104.4,157
2025-07-27 13:52:57,37.807789,-122.47309,37.2,10106.1,157
2025-07-27 13:52:58,37.807786,-122.473106,37.0,10107.8,157
2025-07-27 13:52:59,37.807785,-122.473136,38.0,10110.7,157
2025-07-27 13:53:00,37.807777,-122.473144,38.4,10113.6,157
2025-07-27 13:53:01,37.807759,-122.473179,38.8,10115.2,157
2025-07-27 13:53:02,37.807759,-122.473198,38.8,10116.9,157
2025-07-27 13:53:03,37.807758,-122.473216,38.6,10118.5,157
2025-07-27 13:53:04,37.807749,-122.473254,38.6,10121.7,157
2025-07-27 13:53:05,37.807746,-122.473265,39.2,10124.8,157
2025-07-27 13:53:06,37.80774,-122.473297,39.4,10126.4,155
2025-07-27 13:53:07,37.80774,-122.47331,39.0,10127.9,155
2025-07-27 13:53:08,37.807739,-122.473324,39.4,10129.5,155
2025-07-27 13:53:09,37.807737,-122.473364,39.4,10131.2,155
2025-07-27 13:53:10,37.80774,-122.473378,39.6,10132.9,155
2025-07-27 13:53:11,37.807742,-122.473393,39.4,10134.6,155
2025-07-27 13:53:12,37.807751,-122.473427,39.6,10137.0,155
2025-07-27 13:53:13,37.807752,-122.473439,39.8,10139.3,155
2025-07-27 13:53:14,37.80776,-122.473472,39.6,10141.0,155
2025-07-27 13:53:15,37.807765,-122.473486,40.4,10142.8,153
2025-07-27 13:53:16,37.80777,-122.473501,40.0,10144.5,153
2025-07-27 13:53:17,37.807785,-122.47352,40.0,10146.8,153
2025-07-27 13:53:18,37.807789,-122.473529,40.0,10149.0,153
2025-07-27 13:53:19,37.807795,-122.473555,40.6,10150.5,153
2025-07-27 13:53:20,37.8078,-122.473562,40.8,10152.0,153
2025-07-27 13:53:21,37.807805,-122.473569,41.0,10153.5,153
2025-07-27 13:53:22,37.807826,-122.473581,41.0,10153.5,152
2025-07-27 13:53:23,37.807831,-122.4736,40.8,10157.2,152
2025-07-27 13:53:24,37.807836,-122.473611,40.8,10157.2,152
2025-07-27 13:53:25,37.807842,-122.473628,40.8,10157.2,152
2025-07-27 13:53:26,37.807845,-122.473631,40.4,10161.1,152
2025-07-27 13:53:27,37.807852,-122.473653,40.6,10161.1,152
2025-07-27 13:53:28,37.807856,-122.473664,40.8,10161.1,152
2025-07-27 13:53:29,37.807862,-122.473677,41.0,10164.2,152
2025-07-27 13:53:30,37.807873,-122.473688,41.2,10164.2,152
2025-07-27 13:53:31,37.80788,-122.473703,40.4,10167.6,151
2025-07-27 13:53:32,37.807886,-122.473722,41.2,10167.6,151
2025-07-27 13:53:33,37.807898,-122.473748,41.2,10167.6,151
2025-07-27 13:53:34,37.807905,-122.473756,40.8,10171.5,151
2025-07-27 13:53:35,37.807911,-122.473785,41.2,10173.7,151
2025-07-27 13:53:36,37.807915,-122.473795,40.8,10175.8,151
2025-07-27 13:53:37,37.807916,-122.473807,40.6,10175.8,152
2025-07-27 13:53:38,37.807925,-122.473818,41.6,10175.8,152
2025-07-27 13:53:39,37.807933,-122.473837,41.4,10179.7,152
2025-07-27 13:53:40,37.807946,-122.473863,41.2,10181.2,152
2025-07-27 13:53:41,37.807948,-122.473874,41.4,10182.8,152
2025-07-27 13:53:42,37.807949,-122.473885,41.6,10184.3,152
2025-07-27 13:53:43,37.807956,-122.473913,41.4,10186.3,152
2025-07-27 13:53:44,37.807959,-122.473921,41.6,10188.4,152
2025-07-27 13:53:45,37.807956,-122.473943,41.0,10188.4,152
2025-07-27 13:53:46,37.807963,-122.473962,41.0,10188.4,152
2025-07-27 13:53:47,37.807969,-122.473977,41.2,10192.4,152
2025-07-27 13:53:48,37.807972,-122.474008,41.4,10194.7,152
2025-07-27 13:53:49,37.807969,-122.474017,40.8,10197.0,152
2025-07-27 13:53:50,37.807984,-122.474048,41.6,10198.5,152
2025-07-27 13:53:51,37.807988,-122.474063,41.4,10200.0,153
2025-07-27 13:53:52,37.807991,-122.474077,41.4,10201.5,153
2025-07-27 13:53:53,37.807999,-122.474108,41.4,10203.8,153
2025-07-27 13:53:54,37.808,-122.474119,41.4,10206.1,153
2025-07-27 13:53:55,37.808007,-122.474155,41.6,10207.8,153
2025-07-27 13:53:56,37.80801,-122.474172,41.4,10209.6,153
2025-07-27 13:53:57,37.808014,-122.474189,41.8,10211.3,153
2025-07-27 13:53:58,37.808026,-122.474224,42.2,10213.2,153
2025-07-27 13:53:59,37.808032,-122.474238,41.6,10215.1,153
2025-07-27 13:54:00,37.808037,-122.474252,41.8,10217.0,153
2025-07-27 13:54:01,37.808043,-122.474286,41.8,10219.4,153
2025-07-27 13:54:02,37.808047,-122.474296,41.8,10221.8,154
2025-07-27 13:54:03,37.808061,-122.474328,42.2,10223.5,154
2025-07-27 13:54:04,37.808065,-122.474342,42.2,10225.3,154
2025-07-27 13:54:05,37.808069,-122.474357,41.8,10227.0,154
2025-07-27 13:54:06,37.80807,-122.474393,41.8,10229.4,154
2025-07-27 13:54:07,37.808073,-122.474405,42.0,10231.8,154
2025-07-27 13:54:08,37.808083,-122.47444,42.0,10233.7,154
2025-07-27 13:54:09,37.808084,-122.474455,41.8,10235.6,154
2025-07-27 13:54:10,37.808084,-122.47447,42.6,10237.5,154
2025-07-27 13:54:11,37.808093,-122.474497,42.6,10239.7,154
2025-07-27 13:54:12,37.808096,-122.474507,42.4,10241.9,154
2025-07-27 13:54:13,37.808111,-122.474526,42.2,10243.3,154
2025-07-27 13:54:14,37.808119,-122.474535,42.2,10244.6,154
2025-07-27 13:54:15,37.808126,-122.474543,42.0,10246.0,153
2025-07-27 13:54:16,37.808132,-122.474582,42.0,10247.4,153
2025-07-27 13:54:17,37.808134,-122.474598,42.0,10248.9,153
2025-07-27 13:54:18,37.808137,-122.474613,42.2,10250.3,153
2025-07-27 13:54:19,37.808149,-122.474644,42.0,10253.1,153
2025-07-27 13:54:20,37.808154,-122.474653,41.8,10255.8,153
2025-07-27 13:54:21,37.808165,-122.474688,42.4,10257.5,152
2025-07-27 13:54:22,37.808168,-122.474702,42.0,10259.1,152
2025-07-27 13:54:23,37.80817,-122.474715,42.4,10260.8,152
2025-07-27 13:54:24,37.808187,-122.474743,42.2,10263.5,152
2025-07-27 13:54:25,37.808193,-122.47475,42.2,10266.1,150
2025-07-27 13:54:26,37.808201,-122.474766,42.2,10266.1,150
2025-07-27 13:54:27,37.808203,-122.474786,42.6,10266.1,150
2025-07-27 13:54:28,37.808194,-122.474812,42.0,10270.1,150
2025-07-27 13:54:29,37.808193,-122.474844,42.2,10272.6,150
2025-07-27 13:54:30,37.808193,-122.474855,42.4,10275.0,150
2025-07-27 13:54:31,37.808195,-122.474892,42.6,10276.6,151
2025-07-27 13:54:32,37.808197,-122.474905,43.0,10278.2,151
2025-07-27 13:54:33,37.8082,-122.474917,43.2,10279.8,151
2025-07-27 13:54:34,37.808208,-122.474947,43.4,10281.4,151
2025-07-27 13:54:35,37.808205,-122.474958,43.4,10282.9,151
2025-07-27 13:54:36,37.808203,-122.47497,43.4,10284.5,151
2025-07-27 13:54:37,37.808208,-122.474989,43.8,10284.5,151
2025-07-27 13:54:38,37.808199,-122.47501,43.6,10288.2,151
2025-07-27 13:54:39,37.808199,-122.475027,43.8,10288.2,151
2025-07-27 13:54:40,37.808204,-122.475047,43.8,10288.2,151
2025-07-27 13:54:41,37.808209,-122.475066,44.2,10292.2,151
2025-07-27 13:54:42,37.808214,-122.475093,44.6,10294.4,151
2025-07-27 13:54:43,37.808216,-122.475102,44.6,10296.5,151
2025-07-27 13:54:44,37.808222,-122.475135,45.0,10298.1,151
2025-07-27 13:54:45,37.808221,-122.475147,45.0,10299.7,150
2025-07-27 13:54:46,37.808219,-122.475159,45.0,10301.3,150
2025-07-27 13:54:47,37.808224,-122.475188,45.4,10302.7,150
2025-07-27 13:54:48,37.808228,-122.475198,46.0,10304.0,150
2025-07-27 13:54:49,37.808231,-122.475209,46.8,10305.4,150
2025-07-27 13:54:50,37.808237,-122.475218,47.2,10305.4,150
2025-07-27 13:54:51,37.808241,-122.475232,47.4,10308.8,150
2025-07-27 13:54:52,37.808254,-122.475246,48.2,10308.8,150
2025-07-27 13:54:53,37.808263,-122.475255,48.0,10308.8,150
2025-07-27 13:54:54,37.808281,-122.475265,47.8,10312.1,150
2025-07-27 13:54:55,37.808302,-122.475281,47.4,10314.4,149
2025-07-27 13:54:56,37.808311,-122.475286,47.2,10316.7,149
2025-07-27 13:54:57,37.808338,-122.475296,47.4,10318.2,150
2025-07-27 13:54:58,37.80835,-122.475296,47.6,10319.8,150
2025-07-27 13:54:59,37.808363,-122.475296,47.4,10321.3,150
2025-07-27 13:55:00,37.808383,-122.475336,47.8,10324.2,150
2025-07-27 13:55:01,37.808391,-122.475337,47.6,10327.1,150
2025-07-27 13:55:02,37.808421,-122.475344,47.6,10328.6,150
2025-07-27 13:55:03,37.808435,-122.47534,47.0,10330.1,150
2025-07-27 13:55:04,37.80845,-122.475337,47.0,10331.6,150
2025-07-27 13:55:05,37.808469,-122.47536,46.2,10333.4,152
2025-07-27 13:55:06,37.808481,-122.475365,46.0,10335.2,152
2025-07-27 13:55:07,37.808492,-122.475369,45.8,10337.0,150
2025-07-27 13:55:08,37.80852,-122.47538,45.4,10339.4,150
2025-07-27 13:55:09,37.808531,-122.475374,45.2,10341.7,150
2025-07-27 13:55:10,37.808556,-122.475399,44.6,10343.6,150
2025-07-27 13:55:11,37.808564,-122.47541,44.4,10345.5,150
2025-07-27 13:55:12,37.808573,-122.475421,43.6,10347.4,150
2025-07-27 13:55:13,37.808586,-122.475452,43.8,10349.8,148
2025-07-27 13:55:14,37.808588,-122.475463,43.6,10352.2,148
2025-07-27 13:55:15,37.808598,-122.475498,43.6,10354.0,148
2025-07-27 13:55:16,37.808603,-122.47551,43.6,10355.8,148
2025-07-27 13:55:17,37.808608,-122.475521,44.0,10357.6,148
2025-07-27 13:55:18,37.808622,-122.47555,43.6,10359.8,146
2025-07-27 13:55:19,37.808625,-122.475561,43.6,10361.9,146
2025-07-27 13:55:20,37.808635,-122.475591,43.2,10363.5,146
2025-07-27 13:55:21,37.808641,-122.475603,43.0,10365.2,146
2025-07-27 13:55:22,37.808647,-122.475616,43.4,10366.8,146
2025-07-27 13:55:23,37.808649,-122.475652,43.2,10368.4,146
2025-07-27 13:55:24,37.808652,-122.475663,43.0,10370.0,146
2025-07-27 13:55:25,37.808654,-122.475674,43.0,10371.6,144
2025-07-27 13:55:26,37.808657,-122.475702,43.0,10373.7,144
2025-07-27 13:55:27,37.80866,-122.475712,43.4,10375.8,144
2025-07-27 13:55:28,37.808664,-122.475751,43.4,10377.6,144
2025-07-27 13:55:29,37.808664,-122.475764,43.2,10379.3,144
2025-07-27 13:55:30,37.808663,-122.475778,42.6,10381.1,144
2025-07-27 13:55:31,37.808662,-122.475811,42.4,10383.3,145
2025-07-27 13:55:32,37.80866,-122.47582,43.0,10385.5,145
2025-07-27 13:55:33,37.808657,-122.475857,42.8,10387.2,144
2025-07-27 13:55:34,37.808657,-122.47587,42.6,10389.0,144
2025-07-27 13:55:35,37.808656,-122.475884,42.8,10390.7,144
2025-07-27 13:55:36,37.808648,-122.475912,43.2,10392.8,144
2025-07-27 13:55:37,37.808642,-122.475922,43.2,10394.8,144
2025-07-27 13:55:38,37.808632,-122.475951,43.4,10396.5,146
2025-07-27 13:55:39,37.808626,-122.475961,43.6,10398.2,146
2025-07-27 13:55:40,37.808621,-122.475971,44.2,10399.9,146
2025-07-27 13:55:41,37.808621,-122.47599,44.8,10399.9,146
2025-07-27 13:55:42,37.808611,-122.476009,44.6,10399.9,147
2025-07-27 13:55:43,37.808601,-122.476022,44.4,10403.4,147
2025-07-27 13:55:44,37.808591,-122.476051,45.0,10405.8,147
2025-07-27 13:55:45,37.808587,-122.476059,45.8,10408.1,147
2025-07-27 13:55:46,37.808573,-122.476088,46.2,10409.7,147
2025-07-27 13:55:47,37.808568,-122.476098,46.4,10411.3,147
2025-07-27 13:55:48,37.808563,-122.476109,47.2,10412.9,147
2025-07-27 13:55:49,37.808555,-122.476127,46.8,10412.9,147
2025-07-27 13:55:50,37.808545,-122.476144,46.6,10416.9,147
2025-07-27 13:55:51,37.808528,-122.476164,47.2,10418.3,146
2025-07-27 13:55:52,37.808519,-122.476173,47.4,10419.8,145
2025-07-27 13:55:53,37.808511,-122.476183,47.6,10421.2,145
2025-07-27 13:55:54,37.808499,-122.476199,47.6,10423.5,145
2025-07-27 13:55:55,37.808496,-122.476207,47.8,10425.8,145
2025-07-27 13:55:56,37.808486,-122.476223,48.4,10425.8,145
2025-07-27 13:55:57,37.808483,-122.476239,48.4,10425.8,145
2025-07-27 13:55:58,37.808472,-122.476254,48.4,10429.5,146
2025-07-27 13:55:59,37.808457,-122.476273,48.6,10430.9,146
2025-07-27 13:56:00,37.80845,-122.476279,49.8,10432.4,146
2025-07-27 13:56:01,37.808444,-122.476285,50.0,10433.8,146
2025-07-27 13:56:02,37.808427,-122.476295,49.4,10433.8,146
2025-07-27 13:56:03,37.808422,-122.476307,49.6,10437.1,146
2025-07-27 13:56:04,37.808407,-122.476329,49.8,10438.5,146
2025-07-27 13:56:05,37.808396,-122.476331,50.8,10440.0,146
2025-07-27 13:56:06,37.808386,-122.476332,50.2,10441.4,149
2025-07-27 13:56:07,37.808361,-122.476317,50.6,10441.4,149
2025-07-27 13:56:08,37.808343,-122.47629,50.8,10445.3,149
2025-07-27 13:56:09,37.808347,-122.476248,51.8,10447.1,149
2025-07-27 13:56:10,37.808354,-122.476233,51.0,10448.9,151
2025-07-27 13:56:11,37.80836,-122.476217,51.6,10450.7,151
2025-07-27 13:56:12,37.808373,-122.476197,51.4,10450.7,151
2025-07-27 13:56:13,37.80838,-122.476177,51.4,10450.7,151
2025-07-27 13:56:14,37.808389,-122.47616,51.2,10454.5,151
2025-07-27 13:56:15,37.808396,-122.476128,51.2,10457.3,151
2025-07-27 13:56:16,37.808398,-122.476117,51.4,10460.0,151
2025-07-27 13:56:17,37.808408,-122.476091,51.4,10461.5,151
2025-07-27 13:56:18,37.808409,-122.476077,51.4,10463.0,151
2025-07-27 13:56:19,37.80841,-122.476064,51.2,10464.5,151
2025-07-27 13:56:20,37.80842,-122.476038,51.0,10466.6,151
2025-07-27 13:56:21,37.808424,-122.476028,51.4,10468.7,150
2025-07-27 13:56:22,37.808434,-122.476013,51.0,10468.7,150
2025-07-27 13:56:23,37.808436,-122.475992,51.6,10468.7,150
2025-07-27 13:56:24,37.808442,-122.475977,51.4,10472.6,150
2025-07-27 13:56:25,37.808454,-122.475947,51.4,10475.4,150
2025-07-27 13:56:26,37.808458,-122.475943,51.4,10478.1,150
2025-07-27 13:56:27,37.808459,-122.475924,51.0,10478.1,149
2025-07-27 13:56:28,37.808452,-122.475912,51.2,10478.1,149
2025-07-27 13:56:29,37.808442,-122.475904,51.8,10481.3,149
2025-07-27 13:56:30,37.808432,-122.475885,51.8,10481.3,149
2025-07-27 13:56:31,37.808416,-122.475862,51.8,10481.3,149
2025-07-27 13:56:32,37.808389,-122.47587,52.4,10484.0,149
2025-07-27 13:56:33,37.808359,-122.475885,52.4,10487.0,149
2025-07-27 13:56:34,37.80835,-122.475896,53.0,10490.0,149
2025-07-27 13:56:35,37.808334,-122.47593,53.2,10491.4,145
2025-07-27 13:56:36,37.808328,-122.475946,53.4,10492.8,145
2025-07-27 13:56:37,37.808323,-122.475961,53.4,10494.2,146
2025-07-27 13:56:38,37.808312,-122.475994,53.4,10497.0,146
2025-07-27 13:56:39,37.80831,-122.476005,53.6,10499.7,146
2025-07-27 13:56:40,37.808312,-122.476054,54.0,10501.7,146
2025-07-27 13:56:41,37.808312,-122.47607,54.0,10503.8,146
2025-07-27 13:56:42,37.808311,-122.476085,53.8,10505.8,146
2025-07-27 13:56:43,37.808301,-122.476116,53.6,10508.3,146
2025-07-27 13:56:44,37.808296,-122.476124,53.8,10510.7,146
2025-07-27 13:56:45,37.808284,-122.476149,53.8,10512.1,146
2025-07-27 13:56:46,37.808278,-122.476159,54.2,10513.6,146
2025-07-27 13:56:47,37.808271,-122.476169,54.4,10515.0,146
2025-07-27 13:56:48,37.808269,-122.476192,54.2,10515.0,146
2025-07-27 13:56:49,37.808261,-122.476213,54.0,10515.0,146
2025-07-27 13:56:50,37.80825,-122.476224,53.6,10519.0,146
2025-07-27 13:56:51,37.808236,-122.476245,53.8,10521.4,146
2025-07-27 13:56:52,37.808232,-122.476254,54.6,10523.8,146
2025-07-27 13:56:53,37.808214,-122.476276,54.2,10525.2,146
2025-07-27 13:56:54,37.808207,-122.476283,54.6,10526.7,146
2025-07-27 13:56:55,37.808201,-122.47629,54.6,10528.1,146
2025-07-27 13:56:56,37.808181,-122.476305,54.4,10530.2,155
2025-07-27 13:56:57,37.808172,-122.476307,54.6,10532.2,155
2025-07-27 13:56:58,37.808166,-122.476323,54.6,10532.2,155
2025-07-27 13:56:59,37.808157,-122.476339,54.6,10532.2,155
2025-07-27 13:57:00,37.808145,-122.476354,55.4,10536.0,155
2025-07-27 13:57:01,37.808138,-122.476384,55.8,10538.4,155
2025-07-27 13:57:02,37.808136,-122.476394,55.0,10540.7,155
2025-07-27 13:57:03,37.80814,-122.47643,55.2,10542.1,155
2025-07-27 13:57:04,37.808142,-122.476442,55.4,10543.6,155
2025-07-27 13:57:05,37.808144,-122.476455,55.6,10545.0,155
2025-07-27 13:57:06,37.808145,-122.476467,55.4,10545.0,155
2025-07-27 13:57:07,37.808153,-122.476474,55.2,10545.0,155
2025-07-27 13:57:08,37.808163,-122.47647,56.0,10548.8,155
2025-07-27 13:57:09,37.808179,-122.476477,56.4,10548.8,155
2025-07-27 13:57:10,37.808182,-122.476478,56.8,10551.3,155
2025-07-27 13:57:11,37.808204,-122.476498,56.6,10553.1,155
2025-07-27 13:57:13,37.808212,-122.476508,56.8,10554.9,155
2025-07-27 13:57:14,37.808221,-122.476519,56.8,10556.7,155
2025-07-27 13:57:15,37.808229,-122.476529,56.8,10558.5,153
2025-07-27 13:57:16,37.808241,-122.476535,56.6,10558.5,153
2025-07-27 13:57:17,37.808253,-122.476546,57.0,10558.5,153
2025-07-27 13:57:18,37.808261,-122.47656,56.8,10562.5,153
2025-07-27 13:57:19,37.808286,-122.476575,56.4,10563.9,153
2025-07-27 13:57:20,37.808296,-122.476583,56.8,10565.2,153
2025-07-27 13:57:21,37.808307,-122.47659,57.0,10566.6,153
2025-07-27 13:57:22,37.808327,-122.476599,57.0,10569.1,153
2025-07-27 13:57:23,37.808331,-122.476608,56.4,10571.6,153
2025-07-27 13:57:24,37.808336,-122.476623,56.6,10571.6,153
2025-07-27 13:57:25,37.808353,-122.476619,55.8,10571.6,153
2025-07-27 13:57:26,37.808365,-122.476638,56.4,10575.2,153
2025-07-27 13:57:27,37.808394,-122.476674,57.8,10577.4,153
2025-07-27 13:57:28,37.808401,-122.476681,57.6,10579.6,153
2025-07-27 13:57:29,37.808411,-122.476692,58.2,10579.6,153
2025-07-27 13:57:30,37.808426,-122.476695,58.2,10579.6,153
2025-07-27 13:57:31,37.808438,-122.47671,57.6,10583.3,153
2025-07-27 13:57:32,37.808454,-122.476726,58.0,10585.8,153
2025-07-27 13:57:33,37.808459,-122.476732,58.6,10588.3,153
2025-07-27 13:57:34,37.80847,-122.476746,58.8,10588.3,152
2025-07-27 13:57:35,37.808482,-122.476755,58.4,10588.3,152
2025-07-27 13:57:36,37.808495,-122.476765,58.0,10592.1,152
2025-07-27 13:57:37,37.808512,-122.476788,57.8,10593.7,152
2025-07-27 13:57:38,37.80852,-122.476796,57.8,10595.2,152
2025-07-27 13:57:39,37.808527,-122.476804,58.2,10596.8,156
2025-07-27 13:57:40,37.808534,-122.476815,58.8,10596.8,156
2025-07-27 13:57:41,37.808554,-122.476825,59.2,10599.5,156
2025-07-27 13:57:42,37.808575,-122.476848,58.6,10601.5,156
2025-07-27 13:57:43,37.808584,-122.476852,58.2,10603.5,156
2025-07-27 13:57:44,37.808594,-122.476857,58.2,10605.5,157
2025-07-27 13:57:45,37.808613,-122.476867,58.6,10607.7,157
2025-07-27 13:57:46,37.808619,-122.47687,59.6,10609.8,157
2025-07-27 13:57:47,37.808647,-122.476888,59.6,10611.2,157
2025-07-27 13:57:48,37.808656,-122.476892,59.6,10612.7,157
2025-07-27 13:57:49,37.808665,-122.476897,58.8,10614.1,157
2025-07-27 13:57:50,37.808688,-122.476912,58.8,10616.4,159
2025-07-27 13:57:51,37.808697,-122.476916,58.8,10618.7,159
2025-07-27 13:57:52,37.808722,-122.476929,58.6,10620.4,159
2025-07-27 13:57:53,37.808734,-122.47693,58.6,10622.0,159
2025-07-27 13:57:54,37.808746,-122.476932,59.0,10623.7,157
2025-07-27 13:57:55,37.80876,-122.476944,58.2,10623.7,157
2025-07-27 13:57:56,37.808772,-122.476961,58.6,10623.7,157
2025-07-27 13:57:57,37.808789,-122.476973,58.2,10626.6,157
2025-07-27 13:57:58,37.808808,-122.476982,58.0,10630.0,157
2025-07-27 13:57:59,37.808813,-122.476987,58.4,10633.4,155
2025-07-27 13:58:00,37.808838,-122.477002,57.6,10634.8,155
2025-07-27 13:58:01,37.808851,-122.477006,57.0,10636.3,155
2025-07-27 13:58:02,37.808863,-122.47701,56.2,10637.7,155
2025-07-27 13:58:03,37.808891,-122.477014,56.0,10640.2,155
2025-07-27 13:58:04,37.8089,-122.477016,55.6,10642.6,155
2025-07-27 13:58:05,37.808928,-122.477029,55.0,10644.4,155
2025-07-27 13:58:06,37.80894,-122.477027,54.2,10646.2,155
2025-07-27 13:58:07,37.808952,-122.477026,52.8,10648.0,155
2025-07-27 13:58:08,37.80897,-122.477044,52.8,10650.4,155
2025-07-27 13:58:09,37.808977,-122.477055,52.4,10652.7,150
2025-07-27 13:58:10,37.808989,-122.47706,51.4,10652.7,150
2025-07-27 13:58:11,37.809001,-122.477063,50.8,10652.7,150
2025-07-27 13:58:12,37.809016,-122.477065,51.0,10656.5,150
2025-07-27 13:58:13,37.809034,-122.477082,51.0,10657.9,149
2025-07-27 13:58:14,37.809043,-122.477085,50.4,10659.2,149
2025-07-27 13:58:15,37.809053,-122.477088,49.4,10660.6,149
2025-07-27 13:58:16,37.809066,-122.477093,48.6,10660.6,149
2025-07-27 13:58:17,37.809079,-122.4771,48.2,10663.7,149
2025-07-27 13:58:18,37.809105,-122.477111,48.2,10665.1,148
2025-07-27 13:58:19,37.809117,-122.477115,47.0,10666.6,148
2025-07-27 13:58:20,37.809128,-122.477119,46.6,10668.0,148
2025-07-27 13:58:21,37.809151,-122.477135,46.0,10670.8,148
2025-07-27 13:58:22,37.809158,-122.47714,45.4,10673.6,148
2025-07-27 13:58:23,37.809188,-122.477146,44.6,10675.3,149
2025-07-27 13:58:24,37.809198,-122.477152,44.4,10677.0,149
2025-07-27 13:58:25,37.809209,-122.477157,43.8,10678.7,149
2025-07-27 13:58:26,37.80923,-122.477166,43.6,10681.1,149
2025-07-27 13:58:27,37.809237,-122.477173,43.2,10683.4,149
2025-07-27 13:58:28,37.809269,-122.477178,42.6,10685.0,149
2025-07-27 13:58:29,37.809284,-122.47718,41.8,10686.7,149
2025-07-27 13:58:30,37.809299,-122.477183,42.8,10688.3,149
2025-07-27 13:58:31,37.809321,-122.477187,42.6,10690.0,151
2025-07-27 13:58:32,37.809332,-122.47719,42.0,10691.7,151
2025-07-27 13:58:33,37.809343,-122.477194,41.4,10693.4,151
2025-07-27 13:58:34,37.809373,-122.477197,41.6,10696.1,151
2025-07-27 13:58:35,37.809381,-122.477199,41.6,10698.7,151
2025-07-27 13:58:36,37.809408,-122.477207,41.8,10700.4,153
2025-07-27 13:58:37,37.80942,-122.477211,40.2,10702.1,152
2025-07-27 13:58:38,37.809432,-122.477214,40.4,10703.8,152
2025-07-27 13:58:39,37.809459,-122.477227,39.8,10706.2,152
2025-07-27 13:58:40,37.80947,-122.477225,40.6,10708.6,152
2025-07-27 13:58:41,37.809498,-122.477226,40.6,10710.4,152
2025-07-27 13:58:42,37.809512,-122.477226,40.2,10712.2,152
2025-07-27 13:58:43,37.809526,-122.477225,39.8,10714.0,152
2025-07-27 13:58:44,37.80955,-122.477235,39.4,10715.8,150
2025-07-27 13:58:45,37.809559,-122.477238,39.8,10717.5,150
2025-07-27 13:58:46,37.809569,-122.477242,40.4,10719.3,150
2025-07-27 13:58:47,37.809592,-122.477253,40.0,10721.3,150
